date,open,close,high,low
11/8/2019 16:56:00,109572.16,107628.98,109572.16,107126.65
11/11/2019 16:56:00,107621.72,108367.44,108367.44,106813.53
11/12/2019 16:56:00,108367.8,106751.11,108367.8,106232.45
11/13/2019 16:56:00,106751.11,106059.95,106785.79,105260.78
11/14/2019 16:56:00,106052.39,106556.88,106757.61,105820.37
11/18/2019 16:56:00,106566.04,106269.25,107519.18,106246.06
11/19/2019 16:56:00,106268.82,105864.18,106949.81,105366.68
11/21/2019 16:56:00,105866.12,107496.73,107496.73,105864.47
11/22/2019 16:56:00,107496.51,108692.28,108692.28,107156.64
11/25/2019 16:56:00,108692.28,108423.93,108914.73,108079.87
11/26/2019 16:56:00,108423.93,107059.4,108423.93,106413.93
11/27/2019 16:56:00,107059.4,107707.75,107991.15,106312.21
11/28/2019 16:56:00,107707.75,108290.09,108333.02,107148.02
11/29/2019 16:56:00,108290.09,108233.28,108707.55,107759.39
12/2/2019 16:56:00,108233.28,108927.83,109278.67,108233.28
12/3/2019 16:56:00,108930.97,108956.02,109197.77,108190.46
12/4/2019 16:56:00,108961.96,110300.93,110300.93,108961.96
12/5/2019 16:56:00,110297.33,110622.27,111072.8,110007.67
12/6/2019 16:56:00,110622.92,111125.75,111429.66,110622.92
12/9/2019 16:56:00,111125.1,110977.23,111453.05,110869.87
12/10/2019 16:56:00,110973.03,110672.01,111184.37,110132.84
12/11/2019 16:56:00,110672.07,110963.87,111226.71,110529.5
12/12/2019 16:56:00,110963.08,112199.74,112444.74,110963.08
12/13/2019 16:56:00,112204.76,112564.86,112829.31,111779.96
12/16/2019 16:56:00,112565.28,111896.04,113196.83,111896.04
12/17/2019 16:56:00,111896.54,112615.66,112695.34,111896.54
12/18/2019 16:56:00,112618.25,114314.65,114338.51,112299.9
12/19/2019 16:56:00,114313.35,115131.25,115132.01,113712.39
12/20/2019 16:56:00,115133.12,115121.08,115170.58,114525.95
12/23/2019 16:56:00,115118.96,115863.29,115863.29,114964.34
12/26/2019 16:56:00,115864.38,117203.2,117219.91,115672.53
12/27/2019 16:56:00,117205.09,116533.98,117802.86,115995.12
12/30/2019 16:56:00,116530.28,115645.34,117085.94,115599.16
1/2/2020 16:56:00,115651.95,118573.1,118573.1,115648.97
1/3/2020 17:50:00,118564.44,117706.66,118791.86,117340.57
1/6/2020 16:56:00,117706.66,116877.92,117706.66,116268.69
1/7/2020 16:56:00,116212.43,116661.94,116212.43,116212.43
1/8/2020 16:56:00,116667.32,116247.03,117334.82,115693.02
1/9/2020 16:56:00,116247.52,115947.11,116820.04,115410.67
1/10/2020 16:56:00,115947.76,115503.42,116744.9,114952.34
1/13/2020 16:56:00,115502.53,117325.28,117333.11,115502.53
1/14/2020 16:56:00,117325.08,117632.4,117705.16,116609.75
1/15/2020 16:56:00,117632.4,116414.35,117632.4,116188.11
1/16/2020 16:56:00,116414.88,116704.21,117105.58,115961.42
1/17/2020 16:56:00,116709.91,118478.3,118478.95,116709.91
1/20/2020 16:56:00,118478.38,118861.63,118861.63,117927.53
1/21/2020 16:56:00,118860.85,117026.04,118860.85,117026.04
1/22/2020 16:56:00,117035.48,118391.36,118400.98,117035.48
1/23/2020 16:56:00,118391.45,119527.63,119534.8,116905.95
1/24/2020 16:56:00,119527.63,118376.36,119593.1,118108.3
1/27/2020 16:56:00,118346.72,114481.84,118346.72,114375.58
1/28/2020 16:56:00,114482.37,116478.98,116796.7,114474.61
1/29/2020 16:56:00,116494.45,115384.84,117171.28,115163.75
1/30/2020 16:56:00,115374.99,115528.04,115528.04,112825.49
1/31/2020 16:56:00,115518.2,113760.57,115518.2,113148.36
2/3/2020 16:56:00,113760.57,114629.21,115299.47,113467.4
2/4/2020 16:56:00,114630.58,115556.71,116555.61,114630.58
2/5/2020 16:56:00,115562.65,116028.27,117700.53,115562.34
2/6/2020 16:56:00,116033.22,115189.97,117381.83,114722.68
2/7/2020 16:56:00,115189.97,113770.29,115189.97,113769.14
2/10/2020 16:56:00,113771.35,112570.3,114176.46,112134.4
2/11/2020 16:56:00,112573.78,115370.61,115576.21,112573.78
2/12/2020 16:56:00,115371.2,116674.13,117580.93,115371.2
2/13/2020 16:56:00,116659.69,115662.4,116659.69,114800.64
2/14/2020 16:56:00,115662.73,114380.71,115662.73,114132.37
2/17/2020 16:56:00,114381.36,115309.08,115696.35,114381.36
2/18/2020 16:56:00,115309.22,114977.29,115309.22,113532.04
2/19/2020 16:56:00,114981.9,116517.59,116545.32,114774.04
2/20/2020 16:56:00,116517.59,114586.24,116552.46,114379.14
2/21/2020 16:56:00,114584.97,113681.42,114584.97,112661.31
2/26/2020 16:56:00,113646.53,105718.29,113646.53,105052.8
2/27/2020 16:56:00,105710.7,102983.54,106656.32,102983.54
2/28/2020 16:56:00,102983.54,104171.57,104171.57,99950.96
3/2/2020 16:56:00,104259.51,106625.41,107220.02,103779.26
3/3/2020 16:56:00,106630.34,105537.14,108803.58,104404.82
3/4/2020 16:56:00,105540.27,107224.22,107808.91,105042.11
3/5/2020 16:56:00,107216.56,102233.24,107216.56,100536.15
3/6/2020 16:56:00,102230.5,97996.77,102230.5,96885.83
3/9/2020 16:56:00,97982.08,86067.2,97982.08,85879.64
3/10/2020 16:56:00,86070.96,92214.47,92230.27,86070.96
3/11/2020 16:56:00,92202.15,85171.13,92202.15,80795.5
3/12/2020 16:56:00,85103.19,72582.53,85103.19,68488.29
3/13/2020 16:56:00,72621.49,82677.91,83757.51,72621.49
3/16/2020 16:56:00,82564.88,71168.05,82564.88,70854.82
3/17/2020 16:56:00,71177.56,74617.24,77254.59,70782.5
3/18/2020 16:56:00,74576.38,66894.95,74576.38,63546.74
3/19/2020 16:56:00,66882.8,70064.16,70071.33,61690.53
3/20/2020 16:56:00,68344.38,66954.72,72247.43,66120.06
3/23/2020 16:56:00,67067.03,63569.62,67603.83,62161.38
3/24/2020 16:56:00,63604.42,69729.3,71535.44,63604.42
3/25/2020 16:56:00,69727.12,74955.57,76713.93,69359.58
3/26/2020 16:56:00,74956.05,77709.66,78846.34,74923.27
3/27/2020 16:56:00,77707.88,73428.78,77707.88,73057.12
3/30/2020 16:56:00,73430.65,74639.48,75429.74,73184.22
3/31/2020 16:56:00,74629.42,73019.76,75511.03,72385.14
4/1/2020 16:56:00,73010.78,70966.7,73010.78,69568.56
4/2/2020 16:56:00,70968.53,72253.46,73861,70956.84
4/3/2020 16:56:00,72241.09,69537.56,72241.09,67802.47
4/6/2020 16:56:00,69555.61,74072.98,75259.7,69555.61
4/7/2020 16:56:00,74078.01,76358.09,79855.48,74078.01
4/8/2020 16:56:00,76334.79,78624.62,79058.13,76115.19
4/9/2020 16:56:00,78639.74,77681.94,80427.6,77456.86
4/13/2020 16:56:00,77681.94,78835.82,78835.82,76405.36
4/14/2020 16:56:00,78847.67,79918.36,81667.81,78847.67
4/15/2020 16:56:00,79911.33,78831.46,80034.78,77545.67
4/16/2020 16:56:00,78836.72,77811.85,80167.22,77452.36
4/17/2020 16:56:00,77817.46,78990.29,79846.43,77754.45
4/20/2020 16:56:00,78988.64,78972.76,80105.99,76942.89
4/22/2020 16:56:00,78972.83,80687.15,81183.73,78972.76
4/23/2020 16:56:00,80690.35,79673.3,81933.5,78621.92
4/24/2020 16:56:00,79666.62,75330.61,79666.62,72040.82
4/27/2020 16:56:00,75334.28,78238.6,78562.71,75326.58
4/28/2020 16:56:00,78243.32,81312.23,81427.32,78243.32
4/29/2020 16:56:00,81312.89,83170.8,83598.01,81312.89
4/30/2020 16:56:00,83169.34,80505.89,83169.34,80168.06
5/4/2020 16:56:00,80501.17,78876.22,80501.65,77640.22
5/5/2020 16:56:00,78887.12,79470.78,81065.9,78886.34
5/6/2020 16:56:00,79472.78,79063.68,79996.04,78055.82
5/7/2020 16:56:00,79072.28,78118.57,80061.19,78061.44
5/8/2020 16:56:00,78151.87,80263.35,80556.62,78151.87
5/11/2020 16:56:00,80263.42,79064.6,80722.75,78993.75
5/12/2020 16:56:00,79064.6,77871.95,80344.03,77871.95
5/13/2020 16:56:00,77876.88,77772.2,78911.28,77151.98
5/14/2020 16:56:00,77770.48,79010.81,79010.81,75696.95
5/15/2020 16:56:00,79010.59,77556.62,79538.23,77426.1
5/18/2020 16:56:00,77575.71,81194.29,81420.37,77571.39
5/19/2020 16:56:00,81196.69,80742.35,82174.55,80647.02
5/20/2020 16:56:00,80746.81,81319.45,82290.49,80739.61
5/21/2020 16:56:00,81319.73,83027.09,83308.96,81317.11
5/22/2020 16:56:00,83027.09,82173.21,83027.09,81668.8
5/25/2020 16:56:00,82197.76,85663.48,85875.6,82193.33
5/26/2020 16:56:00,85667.5,85468.91,87332.53,85395.71
5/27/2020 16:56:00,85467.5,87946.25,87946.25,85467.5
5/28/2020 16:56:00,87946.1,86949.09,88090.67,86766.92
5/29/2020 16:56:00,86951.32,87402.59,87410.03,85384.29
6/1/2020 16:56:00,87395.15,88620.1,89019.37,86836.57
6/2/2020 16:56:00,88622.49,91046.38,91046.49,88622.49
6/3/2020 16:56:00,91048.1,93002.14,93710.05,91048.1
6/4/2020 16:56:00,92992.63,93828.61,94132.3,92220.8
6/5/2020 16:56:00,93839.16,94637.06,97355.75,93838.6
6/8/2020 16:56:00,94640.43,97644.67,97693.47,94635.19
6/9/2020 16:56:00,97644.34,96746.55,97644.34,95385.81
6/10/2020 16:56:00,96747.32,94685.98,97645.85,94664.81
6/12/2020 16:56:00,94677.14,92795.27,94703.26,90810.98
6/15/2020 16:56:00,92780.35,92375.52,93111.62,90147.92
6/16/2020 16:56:00,92386.66,93531.17,95215.56,92386.66
6/17/2020 16:56:00,93531.17,95547.29,96611.4,93531.17
6/18/2020 16:56:00,95547.2,96125.24,97109.54,94697.53
6/19/2020 16:56:00,96137.89,96572.1,97540.33,95874.3
6/22/2020 16:56:00,96572.24,95335.96,96870.44,94868.81
6/23/2020 16:56:00,95343.52,95975.16,97485.59,95343.52
6/24/2020 16:56:00,95973.81,94377.36,95973.81,93259.07
6/25/2020 16:56:00,94382.05,95983.09,96259.7,94151.83
6/26/2020 16:56:00,95979.03,93834.49,95979.03,93513.7
6/29/2020 16:56:00,93836.94,95735.35,95735.35,93825.27
6/30/2020 16:56:00,95727.6,95055.82,96257.3,94806.47
7/1/2020 16:56:00,95061.62,96203.2,96851.75,95061.62
7/2/2020 16:56:00,96205.58,96234.96,97864.16,96051.85
7/3/2020 16:56:00,96236.97,96764.85,96764.87,95803.32
7/6/2020 16:56:00,96775.74,98937.16,99256.85,96767.64
7/7/2020 16:56:00,98937.4,97761.04,98938,97272.02
7/8/2020 16:56:00,97764.95,99769.88,99972.78,97764.95
7/10/2020 16:56:00,99160.17,100031.83,100100.98,98738.66
7/13/2020 16:56:00,100027.4,98697.06,100857.68,98697.06
7/14/2020 16:56:00,98698.88,100440.23,100632.06,98288.81
7/15/2020 16:56:00,100444.28,101790.54,102113.51,100444.28
7/16/2020 16:56:00,101791.01,100553.27,101792.33,100160.18
7/17/2020 16:56:00,100554.09,102888.25,103016.6,100554.09
7/20/2020 16:56:00,102887.6,104426.37,104438.58,102744.25
7/21/2020 16:56:00,104426.49,104309.74,105449.23,103732.33
7/22/2020 16:56:00,104311.59,104289.57,104979.95,103277.01
7/23/2020 16:56:00,104291.24,102293.31,104949.4,102118.54
7/24/2020 16:56:00,102291.82,102381.58,102693.74,100858.76
7/27/2020 16:56:00,102380.85,104477.08,104584.52,102380.55
7/28/2020 16:56:00,104477.08,104109.07,104662.83,103591.8
7/29/2020 16:56:00,104111.75,105605.17,105703.62,104111.75
7/30/2020 16:56:00,105605.17,105008.7,105606.79,103919.94
7/31/2020 16:56:00,105009.99,102912.24,105462.13,102642.04
8/3/2020 16:56:00,102912.87,102829.96,103863.33,102304.26
8/4/2020 16:56:00,102825.55,101215.87,103011.5,100004.5
8/5/2020 16:56:00,101219.98,102801.76,103762.66,101219.98
8/6/2020 16:56:00,102732.86,104125.64,104523.28,102732.86
8/7/2020 16:56:00,104116.04,102775.55,104126.3,101956.5
8/10/2020 16:56:00,102776.02,103444.48,103722.49,101282.05
8/11/2020 16:56:00,103448.75,102174.4,104408.92,102174.26
8/12/2020 16:56:00,102175.95,102117.79,103116.11,100697.78
8/13/2020 16:56:00,102118.28,100460.6,103236.93,100187.06
8/14/2020 16:56:00,100469.44,101353.45,101717.34,100444.74
8/17/2020 16:56:00,101348.15,99595.41,101688.98,98513.34
8/18/2020 16:56:00,99597.01,102065.35,102247.3,99597.01
8/19/2020 16:56:00,102072.16,100853.72,102333.79,100800.41
8/20/2020 16:56:00,100852.94,101467.87,101749.1,99131.4
8/21/2020 16:56:00,101459.55,101521.29,101565.8,100412.45
8/24/2020 16:56:00,101525.44,102297.95,102514.87,101525.2
8/25/2020 16:56:00,102292.87,102117.64,102708.36,101623.31
8/26/2020 16:56:00,102118.76,100627.33,102521.38,99359.36
8/27/2020 16:56:00,100624.98,100623.64,101547.82,99856.91
8/28/2020 16:56:00,100631.21,102142.93,102347.05,100631.21
8/31/2020 16:56:00,102141.53,99369.15,102141.62,99369.15
9/1/2020 16:56:00,99382.02,102167.65,102237.93,99382.02
9/2/2020 16:56:00,102168.42,101911.13,102823.88,100871.79
9/3/2020 16:56:00,101910.94,100721.36,103225.58,99750.8
9/4/2020 16:56:00,100733.12,101241.73,101581.77,98960.5
9/8/2020 16:56:00,101239.34,100050.43,101239.34,99372.98
9/9/2020 16:56:00,100050.43,101292.05,101578.01,100050.43
9/10/2020 16:56:00,101291.31,98834.59,101536.48,98686.55
9/11/2020 16:56:00,98839.08,98363.22,99434.74,97757.9
9/14/2020 16:56:00,98366.62,100274.52,100519.8,98366.62
9/15/2020 16:56:00,100277,100297.91,100949.43,99646.81
9/16/2020 16:56:00,100298.86,99675.68,100663.36,99663.02
9/17/2020 16:56:00,99673.77,100097.83,100250.88,98561.51
9/18/2020 16:56:00,100097.73,98289.71,100101.91,98044.81
9/21/2020 16:56:00,98282.75,96990.72,98282.75,95820.34
9/22/2020 16:56:00,96994.52,97293.54,97684.16,96390.28
9/23/2020 16:56:00,97294.37,95734.82,97388.94,95728.13
9/24/2020 16:56:00,95735.09,97012.07,97954.63,95652.56
9/25/2020 16:56:00,97011.44,96999.38,97011.8,95631.74
9/28/2020 16:56:00,97005.38,94666.37,98313.73,94370.6
9/29/2020 16:56:00,94664.72,93580.35,95504.78,93408.17
9/30/2020 16:56:00,93585.84,94603.38,95340.12,93584.12
10/1/2020 16:56:00,94604.15,95478.52,95486.33,93599.05
10/2/2020 16:56:00,95474.63,94015.68,95995.7,93896.61
10/5/2020 16:56:00,94019.37,96089.19,96414.17,93984.23
10/6/2020 16:56:00,96091.15,95615.03,97404.54,95211.05
10/7/2020 16:56:00,95615.82,95526.26,96379.57,94880.65
10/8/2020 16:56:00,95529.57,97919.73,97937.72,95529.57
10/9/2020 16:56:00,97924.18,97483.31,98641.91,97161.37
10/13/2020 16:56:00,97483.49,98502.82,98998.47,97336.3
10/14/2020 16:56:00,98501.58,99334.43,99570.8,98501.44
10/15/2020 16:56:00,99328.02,99054.06,99485.5,97778.26
10/16/2020 16:56:00,99054.06,98309.12,99171.96,98309.12
10/19/2020 16:56:00,98310.35,98657.65,99917.22,98309.8
10/20/2020 16:56:00,98663.89,100539.83,100721.83,98663.89
10/21/2020 16:56:00,100541.25,100552.44,101585.92,100148.97
10/22/2020 16:56:00,100552.99,101917.73,102020.44,100456.83
10/23/2020 16:56:00,101917.73,101259.75,102217.62,101188.38
10/26/2020 16:56:00,101259.86,101016.96,101783.79,99761.84
10/27/2020 16:56:00,101017.38,99605.54,101660.37,99413.93
10/28/2020 16:56:00,99597.75,95368.76,99597.75,95368.76
10/29/2020 16:56:00,95368.43,96582.16,96688.25,93386.55
10/30/2020 16:56:00,96578.75,93952.4,96578.75,93559.19
11/3/2020 16:56:00,93967.64,95979.71,96350.23,93967.64
11/4/2020 16:56:00,95991.57,97866.81,98296.35,95987.42
11/5/2020 16:56:00,97872.82,100751.4,100921.63,97872.27
11/6/2020 16:56:00,100750.59,100925.11,101104.29,99837.04
11/9/2020 16:56:00,100953.95,103515.16,105146.56,100953.95
11/10/2020 16:56:00,103516.37,105066.96,105758.29,103452.64
11/11/2020 16:56:00,105066.96,104808.83,105462.33,104143.47
11/12/2020 16:56:00,104810.06,102507.01,105018.66,102033.75
11/13/2020 16:56:00,102508.77,104723,104725.79,102508.77
11/16/2020 16:56:00,104728.51,106429.92,106518.16,104728.51
11/17/2020 16:56:00,106430.04,107248.63,107810.31,105846.62
11/18/2020 16:56:00,107245.54,106119.09,107467.25,106043.35
11/19/2020 16:56:00,106117.26,106669.9,106972.88,105545.37
11/20/2020 16:56:00,106669.9,106042.48,106763.96,105680.28
11/23/2020 16:56:00,106050.48,107378.92,107495.35,106050.48
11/24/2020 16:56:00,107377.95,109786.3,109956.18,107360.58
11/25/2020 16:56:00,109786.37,110132.53,110595.81,109315.21
11/26/2020 16:56:00,110132.53,110227.09,110244.5,109418.33
11/27/2020 16:56:00,110228.62,110575.47,111603.41,110161.1
11/30/2020 16:56:00,110598.01,108893.32,110933.68,108829.15
12/1/2020 16:56:00,108897.29,111399.91,111839.86,108897.29
